fold_id,feature,point_type,point_key,value_or_level,glm_frequency_relativity,xgb_frequency_relativity,log_xgb_over_glm_relativity,v51_full_fit_log_gap
0,bonus_score,categorical,G,G,1.0,1.0,0.0,0.0
0,bonus_score,categorical,B,B,1.3247146799623588,1.2599945661242542,-0.0500896920183325,-0.0393270276967864
0,bonus_score,categorical,N,N,1.350750290437189,1.1986474362725021,-0.11946642410284446,-0.108858255838972
0,fuel_type,categorical,D,D,1.0,1.0,0.0,0.0
0,fuel_type,categorical,G,G,0.9010501505842028,0.8597689627635945,-0.046897211879152634,0.0150662885723012
0,vehicle_brand,categorical,RENAULT,RENAULT,1.0,1.0,0.0,0.0
0,vehicle_brand,categorical,CITROEN,CITROEN,1.0244978932616593,1.0008598444708825,-0.02334315732073061,0.0224856605975554
0,vehicle_brand,categorical,PEUGEOT,PEUGEOT,1.099837091228931,1.0585227198850597,-0.03828779436364582,-0.0489338037858565
0,vehicle_brand,categorical,VOLKSWAGEN,VOLKSWAGEN,1.1051140578728595,1.0590400351495373,-0.042585678858888,-0.0132097062671202
0,vehicle_brand,categorical,OPEL,OPEL,1.045779435113136,1.035765114626065,-0.009622083517200893,-0.0047802723034745
0,vehicle_brand,categorical,FORD,FORD,1.1378173105442406,1.0784328902801343,-0.05360282740922721,-0.0474808959299611
0,vehicle_brand,categorical,SEAT,SEAT,1.1897258862299065,1.1317069494015695,-0.049995865237754344,-0.0437725409777204
0,vehicle_brand,categorical,AUDI,AUDI,1.1522161520205099,1.060303424804478,-0.08313205965741328,-0.0774767640463329
0,vehicle_brand,categorical,MERCEDES,MERCEDES,1.1377723880493897,1.0623106540804452,-0.0686259071867273,-0.0499528528500494
0,vehicle_brand,categorical,BMW,BMW,1.2491586696247965,1.0977855195608692,-0.12917527377433213,-0.1231813633549763
0,municipality_type,categorical,I,I,1.0,1.0,0.0,0.0
0,municipality_type,categorical,C,C,0.9972361843909029,0.9977762012495205,0.0005413669365598149,0.018748429816367
0,municipality_type,categorical,IS,IS,0.8565789881875087,0.9101104626216527,0.06061944407640311,0.0641895089569835
0,circulation_area,categorical,U,U,1.0,1.0,0.0,0.0
0,circulation_area,categorical,R,R,0.8987056430788642,0.9336479346938068,0.038143869782969506,0.0227355809259511
1,driver_age,numeric,q0.05,30.0,0.8037778788418716,0.9997977876552361,0.21823008527752213,0.14112579605403
1,driver_age,numeric,q0.10,32.0,0.8247009870393259,1.0027141284293661,0.19544485013082225,0.127892353575496
1,driver_age,numeric,q0.20,36.0,0.868195326809299,0.99843823666475,0.1397755745922848,0.0823855400533132
1,driver_age,numeric,q0.30,39.0,0.9023149249684256,0.9948404511897008,0.09761877384756042,0.0593048403771465
1,driver_age,numeric,q0.40,43.0,0.9499025870942902,1.0,0.05139583954587267,0.0301637422792538
1,driver_age,numeric,q0.50,47.0,1.0,1.0,0.0,0.0
1,driver_age,numeric,q0.60,51.0,1.0527395267539543,1.0,-0.051395839545872714,-0.0301637422792536
1,driver_age,numeric,q0.70,55.0,1.1082605111901398,0.9984457310575815,-0.10434715716317351,-0.0623002241025713
1,driver_age,numeric,q0.80,59.0,1.1667096460704032,0.9301638410534664,-0.22658205381335464,-0.1964409283337278
1,driver_age,numeric,q0.90,64.0,1.2441248090092454,0.9288742604396892,-0.29221421676405224,-0.2394907189979483
1,driver_age,numeric,q0.95,68.0,1.3097393626592468,0.9172728040747695,-0.35617851231999964,-0.2686599012173566
1,vehicle_age,numeric,q0.05,7.0,1.4141387120311322,1.2930898972859397,-0.08948603819212889,0.0220999230384877
1,vehicle_age,numeric,q0.10,10.0,1.325179653278582,1.123990232762215,-0.1646629759066976,-0.1671366004126769
1,vehicle_age,numeric,q0.20,14.0,1.2152111797747154,1.0346144884327453,-0.1608889898162808,-0.1198847172380538
1,vehicle_age,numeric,q0.30,17.0,1.1387660320543302,1.0109392245619868,-0.11906542408619548,-0.0911116429222344
1,vehicle_age,numeric,q0.40,20.0,1.0671298103109714,1.0,-0.06497262406779426,-0.0481604424532383
1,vehicle_age,numeric,q0.50,23.0,1.0,1.0,0.0,0.0
1,vehicle_age,numeric,q0.60,27.0,0.9170161772165777,1.0013585971586714,0.08798784052432032,0.0741113735329791
1,vehicle_age,numeric,q0.70,32.0,0.8229022384285398,1.0015770246442888,0.19649365465012056,0.1529381308574721
1,vehicle_age,numeric,q0.80,36.0,0.7546146649067045,0.9089856407433348,0.18612205593567305,0.1750094821423045
1,vehicle_age,numeric,q0.90,41.0,0.6771680940107013,0.8656468614845438,0.24555750962602685,0.2144984674374911
1,vehicle_age,numeric,q0.95,44.0,0.6345695598301844,0.8863349966343363,0.3341480686744525,0.267705894461861
1,age_driving_licence,numeric,q0.05,18.0,1.033940949859428,1.0113638841121597,-0.02207786578358778,-0.0182259157184764
1,age_driving_licence,numeric,q0.10,18.0,1.033940949859428,1.0113638841121597,-0.02207786578358778,-0.0182259157184764
1,age_driving_licence,numeric,q0.20,19.0,1.0225011946897615,1.0039328529654632,-0.018326637818349988,-0.0121506104789841
1,age_driving_licence,numeric,q0.30,19.0,1.0225011946897615,1.0039328529654632,-0.018326637818349988,-0.0121506104789841
1,age_driving_licence,numeric,q0.40,20.0,1.0111880115437295,1.0039328529654632,-0.0072007491509091075,-0.0060753052394922
1,age_driving_licence,numeric,q0.50,21.0,1.0,1.0,0.0,0.0
1,age_driving_licence,numeric,q0.60,22.0,0.988935775131818,1.0013148571568726,0.012439882156625857,0.006075305239492
1,age_driving_licence,numeric,q0.70,24.0,0.9671732221612437,1.0643816035820473,0.09577164260537138,0.0897793775039284
1,age_driving_licence,numeric,q0.80,26.0,0.9458895766422013,1.0504816850665366,0.1048782499965051,0.0746920667157219
1,age_driving_licence,numeric,q0.90,31.0,0.8947070912003628,1.0501742786987553,0.16021501678383449,0.1112686772891644
1,age_driving_licence,numeric,q0.95,37.0,0.8369305233576614,1.0626375221084587,0.2387682646924864,0.1706896171757457
1,vehicle_value,numeric,q0.05,12739.125,0.9536443269382846,0.9408614736429017,-0.013494862124689743,-0.0134959205977478
1,vehicle_value,numeric,q0.10,14610.75,0.9607575516903085,0.9522359180358695,-0.008909272463681416,-0.0155921860054404
1,vehicle_value,numeric,q0.20,17388.0,0.9714105550549387,1.0091709566388056,0.038135242084773174,0.0174147418015308
1,vehicle_value,numeric,q0.30,19732.3854,0.9804950600063178,1.0115007589776013,0.03113279957175169,0.0339374674331098
1,vehicle_value,numeric,q0.40,22272.252975,0.9904329626478804,1.004432047658888,0.014035350508240802,0.0122699696523222
1,vehicle_value,numeric,q0.50,24693.375,1.0,1.0,0.0,0.0
1,vehicle_value,numeric,q0.60,27265.35,1.0102643801089675,0.9951383192393327,-0.015085596257723734,-0.0115408452587285
1,vehicle_value,numeric,q0.70,30429.0,1.0230346641505281,1.022124537732224,-0.0008900299571264622,-0.017201441621345
1,vehicle_value,numeric,q0.80,34497.9369,1.0396968043075505,1.0446175270683844,0.004721679286798845,-0.0098809730709212
1,vehicle_value,numeric,q0.90,41658.75,1.069681814687088,1.1192255703232945,0.04527575627377338,-0.0266863790572246
1,vehicle_value,numeric,q0.95,49666.33455,1.1042379399626332,1.1313327619426556,0.024240923123142168,-0.0219636947962022
1,seats,numeric,q0.05,4.0,0.9897267332105062,1.0938676790001662,0.10004614614685875,0.0723160399119837
1,seats,numeric,q0.10,5.0,1.0,1.0,0.0,0.0
1,seats,numeric,q0.20,5.0,1.0,1.0,0.0,0.0
1,seats,numeric,q0.30,5.0,1.0,1.0,0.0,0.0
1,seats,numeric,q0.40,5.0,1.0,1.0,0.0,0.0
1,seats,numeric,q0.50,5.0,1.0,1.0,0.0,0.0
1,seats,numeric,q0.60,5.0,1.0,1.0,0.0,0.0
1,seats,numeric,q0.70,5.0,1.0,1.0,0.0,0.0
1,seats,numeric,q0.80,5.0,1.0,1.0,0.0,0.0
1,seats,numeric,q0.90,5.0,1.0,1.0,0.0,0.0
1,seats,numeric,q0.95,7.0,1.020867546961693,1.0,-0.02065280203215373,-0.0151109661332578
1,power_to_weight_ratio,numeric,q0.05,8.68,0.9610107917350341,0.9837378488639863,0.02337380920138944,0.0486197891992534
1,power_to_weight_ratio,numeric,q0.10,9.43,0.9696835140743161,0.9982264178709929,0.029010378085964694,0.0413537593015757
1,power_to_weight_ratio,numeric,q0.20,10.36,0.9805464663113088,0.9879078652971459,0.007479404713540066,0.0156702028762767
1,power_to_weight_ratio,numeric,q0.30,10.98,0.9878559578716323,0.9996517151258649,0.011870037951406157,0.0113491630042734
1,power_to_weight_ratio,numeric,q0.40,11.51,0.9941475769408007,1.0,0.0058696155985238875,0.0044677507266613
1,power_to_weight_ratio,numeric,q0.50,12.0,1.0,1.0,0.0,0.0
1,power_to_weight_ratio,numeric,q0.60,12.64,1.0076958990682856,0.9989323896757244,-0.008734617326233039,-0.0042461173968461
1,power_to_weight_ratio,numeric,q0.70,13.33,1.0160594017813431,1.0157089286833578,-0.00034499317289904624,0.0114492440952787
1,power_to_weight_ratio,numeric,q0.80,14.3,1.0279343024734728,1.0242126799676243,-0.0036270565585087896,0.0072682295543233
1,power_to_weight_ratio,numeric,q0.90,15.65,1.0446925658827515,1.034916171809637,-0.009402216788781418,0.019038601322409
1,power_to_weight_ratio,numeric,q0.95,16.72,1.0581689096681774,1.0612863512117752,0.002941740596549269,0.0606504698264189
1,policy_type,categorical,CC,CC,1.0,1.0,0.0,0.0
1,policy_type,categorical,COMP_E,COMP_E,1.5465251955302421,1.5288671748319211,-0.011483552419462834,0.0086608713547397
1,policy_type,categorical,TPG,TPG,0.9053411272034201,0.9450136397949535,0.0428875522213088,0.0298479786897049
1,policy_type,categorical,COMP_N,COMP_N,3.1337069850776915,3.2551832583439846,0.03803193058744728,-0.0182847234689394
1,policy_type,categorical,TP,TP,0.513413261969569,0.44927498562439194,-0.1334459593335645,-0.1485773197955667
1,business_type,categorical,NB,NB,1.0,1.0,0.0,0.0
1,business_type,categorical,P,P,1.0505199474189881,1.0,-0.049285229622389466,-0.0257133896886285
1,payment_frequency,categorical,A,A,1.0,1.0,0.0,0.0
1,payment_frequency,categorical,S,S,1.300563820470251,1.30755925339496,0.005364355516829825,-0.0025968866505779
1,payment_frequency,categorical,Q,Q,1.7329164904754055,1.7329141469609555,-1.3523537040707122e-06,-0.0091075279657528
1,bonus_score,categorical,G,G,1.0,1.0,0.0,0.0
1,bonus_score,categorical,B,B,1.2937134483785062,1.2687930757260704,-0.019450610628559756,-0.0393270276967864
1,bonus_score,categorical,N,N,1.3902510590528567,1.2681627291580935,-0.09191516577782169,-0.108858255838972
1,fuel_type,categorical,D,D,1.0,1.0,0.0,0.0
1,fuel_type,categorical,G,G,0.8627634894139146,0.8705102455163092,0.008938931606237158,0.0150662885723012
1,vehicle_brand,categorical,RENAULT,RENAULT,1.0,1.0,0.0,0.0
1,vehicle_brand,categorical,CITROEN,CITROEN,0.9751526147406662,0.9885091881256115,0.013603950898023178,0.0224856605975554
1,vehicle_brand,categorical,PEUGEOT,PEUGEOT,1.1554063759556064,1.0884079456915416,-0.05973609450488125,-0.0489338037858565
1,vehicle_brand,categorical,VOLKSWAGEN,VOLKSWAGEN,1.0728162231166696,1.0436688050667546,-0.02754497248591144,-0.0132097062671202
1,vehicle_brand,categorical,OPEL,OPEL,1.081277533788486,1.0480044475814914,-0.03125541394989438,-0.0047802723034745
1,vehicle_brand,categorical,FORD,FORD,1.132667825342981,1.0513887109916853,-0.0744638853190666,-0.0474808959299611
1,vehicle_brand,categorical,SEAT,SEAT,1.1258888280844361,1.1097668289997575,-0.014422863830692858,-0.0437725409777204
1,vehicle_brand,categorical,AUDI,AUDI,1.1796647402586753,1.0663405016065253,-0.10099758504990537,-0.0774767640463329
1,vehicle_brand,categorical,MERCEDES,MERCEDES,1.1548790025184568,1.0667563722778322,-0.0793729621498785,-0.0499528528500494
1,vehicle_brand,categorical,BMW,BMW,1.3285927839781935,1.1191136313467287,-0.1715833535358298,-0.1231813633549763
1,municipality_type,categorical,I,I,1.0,1.0,0.0,0.0
1,municipality_type,categorical,C,C,1.0065249202198974,0.9983781452604097,-0.008126896445520542,0.018748429816367
1,municipality_type,categorical,IS,IS,0.9120987554248888,0.9659678258902658,0.057382258456919515,0.0641895089569835
1,circulation_area,categorical,U,U,1.0,1.0,0.0,0.0
1,circulation_area,categorical,R,R,0.9086846182711862,0.9397751273365473,0.0336425410295209,0.0227355809259511
2,driver_age,numeric,q0.05,30.0,0.9636214993103959,1.0168791869842657,0.05379501352736559,0.14112579605403
2,driver_age,numeric,q0.10,32.0,0.9678316853195053,1.017457836273192,0.05000428455026262,0.127892353575496
2,driver_age,numeric,q0.20,36.0,0.976307322236279,1.0,0.023977862792690128,0.0823855400533132
2,driver_age,numeric,q0.30,39.0,0.9827127240292481,1.0,0.017438445667410745,0.0593048403771465
2,driver_age,numeric,q0.40,43.0,0.9913186793505145,1.0,0.008719222833705374,0.0301637422792538
2,driver_age,numeric,q0.50,47.0,1.0,1.0,0.0,0.0
